gene_ID,ks_stat,gene_length,mutant_counts,co_counts
CG7054,0.19357458292376417,180,154,266
Pfdn5,0.11185408009887982,169,242,344
Pfdn5,0.11185408009887982,169,242,344
CCT1,0.06021288183469653,558,1128,1518
CCT1,0.06021288183469653,558,1128,1518
CSN6,0.11283551571847317,342,191,211
CG6937,0.0852341403014148,357,519,737
mRpL45,0.06531582239729439,362,203,297
Ublcp1,0.08654821245835737,321,205,224
ATPsynCF6,0.11765730634556026,107,411,466
ATPsynCF6,0.11765730634556026,107,411,466
ATPsynCF6,0.11765730634556026,107,411,466
Sec13,0.15517194186098904,357,233,262
Sec13,0.15517194186098904,357,233,262
RpS3,0.11710033047044605,247,1584,2359
RpS3,0.11710033047044605,247,1584,2359
eIF3d1,0.08248862179612149,561,949,1262
CG10254,0.04383015675460311,1380,710,1446
CG10254,0.045246848815491875,1399,713,1467
CG10254,0.045246848815491875,1399,713,1467
Rpn9,0.0692388768030495,383,701,924
Rpn9,0.0692388768030495,383,701,924
RanBP3,0.061802205571440616,449,447,598
RanBP3,0.06044098617349075,450,448,598
Rpt5,0.10985252072026158,429,784,1262
SdhD,0.06997595656315392,183,227,210
TfIIA-S,0.1059787867512576,107,192,207
Rpt2,0.050209827590987355,440,1391,2326
Rpt2,0.050209827590987355,440,1391,2326
Gdh,0.1767362171287966,392,321,411
Gdh,0.1765743370451459,405,321,411
Gdh,0.17659600264334474,550,370,514
Gdh,0.17606433361831908,563,370,514
AP-1sigma,0.2523024658947872,153,125,128
AP-1sigma,0.23260212384538498,158,122,131
AP-1sigma,0.23260212384538498,158,122,131
AP-1sigma,0.21541684772489655,158,154,154
Rab7,0.07329629999304801,208,822,993
Rab7,0.07329629999304801,208,822,993
Rab7,0.07329629999304801,208,822,993
LSm3,0.11773562711088312,104,198,227
LSm3,0.11773562711088312,104,198,227
Rox8,0.07645967491592248,465,234,316
Rox8,0.07645967491592248,465,234,316
CHORD,0.12494572921913472,355,251,357
CG5515,0.11112326714912957,245,180,255
CG5515,0.11112326714912957,245,180,255
CG5515,0.11112326714912957,245,180,255
CG5515,0.11112326714912957,245,180,255
Spase22-23,0.15868574687075832,180,342,499
Spase22-23,0.15868574687075832,180,342,499
beta-PheRS,0.12067385108040718,590,380,523
CG31357,0.08862318964498417,395,277,388
sosie,0.11737349219806759,187,184,280
CG7006,0.12157870091341433,181,128,192
EMC6,0.0934758369411719,114,148,152
bai,0.2452209909440185,207,183,235
veli,0.14174613223813437,196,117,124
Stt3B,0.05991380997716844,775,469,593
CG11920,0.14555340037958922,299,195,256
vig2,0.06131367737690385,444,2050,3208
vig2,0.06115034177517756,413,2044,3203
vig2,0.06115034177517756,413,2044,3203
vig2,0.06115034177517756,413,2044,3203
CG11857,0.14449212404038003,204,125,143
CG11857,0.19122334114918593,266,148,155
CG11858,0.31660780090575386,131,148,247
msi,0.08919522064299479,606,337,508
msi,0.088777599149376,619,337,509
msi,0.08837958738771523,635,337,510
msi,0.08837958738771523,635,337,510
msi,0.08837958738771523,635,337,510
msi,0.09578479784437188,568,336,497
msi,0.0868142119928319,607,359,527
Npl4,0.1050511007778766,625,372,578
Npl4,0.09966282844920338,653,369,578
Npl4,0.1050511007778766,625,372,578
CG5028,0.1401736961458459,394,250,310
CG5028,0.13882630417881792,403,254,314
CG5028,0.14017369614602926,393,250,310
CG5028,0.13882630417881792,403,254,314
RpL27,0.10240418632359438,136,882,1537
RpL27,0.10240418632359438,136,882,1537
RpL27,0.10240418632359438,136,882,1537
RpL27,0.10240418632359438,136,882,1537
CG14545,0.074742140947884,145,396,376
CG42498,0.4334701079033021,112,69,77
RpL34a,0.19232666020290484,163,256,421
RpL34a,0.19232666020290484,163,256,421
RpL34a,0.19232666020290484,163,256,421
Ald1,0.07039681639782014,362,1056,1450
Ald1,0.07039681639782014,362,1056,1450
Ald1,0.07039681639782014,362,1056,1450
Ald1,0.07039681639782014,362,1056,1450
Ald1,0.07039681639782014,362,1056,1450
Ald1,0.06556689956990241,364,967,1357
Ald1,0.06556689956990241,364,967,1357
Ald1,0.06477623636157848,364,971,1364
Ald1,0.06477623636157848,364,971,1364
Ald1,0.06477623636157848,364,971,1364
Yif1,0.08032651081248249,394,298,278
Yif1,0.07401509754171323,398,298,280
Yif1,0.06782780086115084,403,298,282
His2Av,0.10057429908287835,142,675,884
His2Av,0.10057429908287835,142,675,884
SPARC,0.07348998126508854,305,179,415
SPARC,0.07348998126508854,305,179,415
wdb,0.10458263094703368,525,428,498
wdb,0.10458263094703368,525,428,498
wdb,0.10458263094703368,525,428,498
wdb,0.10458263094703368,525,428,498
wdb,0.10458263094703368,525,428,498
wdb,0.07430460488988777,710,597,699
wdb,0.10458263094703368,525,428,498
CG5590,0.05282692325806582,413,549,540
ALiX,0.09009995399126469,837,466,689
BCAS2,0.14568771271669578,279,157,255
RpL4,0.06210708289207445,402,2687,4462
Gp93,0.08934460145609113,788,1057,1362
larp,0.09249294057668966,966,734,908
larp,0.09249294057668966,966,734,908
larp,0.09249294057668966,966,734,908
larp,0.056925606016097086,1410,1118,1394
larp,0.04592181368945347,1674,1197,1535
larp,0.04592181368945347,1674,1197,1535
larp,0.04592181368945347,1674,1197,1535
Hrb98DE,0.11423133910267681,361,288,459
Hrb98DE,0.11284935297808672,365,289,460
Hrb98DE,0.10401334061054937,362,309,490
Hrb98DE,0.10282579535694464,366,310,491
Hrb98DE,0.10401334061054937,362,309,490
Hrb98DE,0.10282579535694464,366,310,491
Inx3,0.1131983982312813,396,207,245
Inx3,0.1131983982312813,396,207,245
Inx3,0.1131983982312813,396,207,245
Pdhb,0.0537003260518808,274,176,278
Pdhb,0.058979923515757704,366,325,452
Pdhb,0.0537003260518808,274,176,278
Pdhb,0.058979923515757704,366,325,452
Pglym78,0.16251977347913593,256,694,965
Pglym78,0.16251977347913593,256,694,965
Pglym78,0.16251977347913593,256,694,965
Rpn2,0.05533811650013243,1021,1139,2171
Rpn2,0.05511747664750416,1030,1140,2172
Rpn2,0.05533811650013243,1021,1139,2171
CG11899,0.091771627424858,365,372,403
eEF1gamma,0.05147012761254699,432,1609,1947
eEF1gamma,0.05147012761254699,432,1609,1947
eEF1gamma,0.05147012761254699,432,1609,1947
Cisd2,0.07843829392507176,134,581,760
alph,0.06567140198480137,333,206,296
alph,0.07802932295664688,369,298,385
alph,0.1054502210663607,372,316,389
alph,0.07677823981535542,375,298,386
alph,0.07802932295664688,369,298,385
alph,0.07802932295664688,369,298,385
Bub3,0.13777171132261368,327,227,311
Bub3,0.13777171132261368,327,227,311
Pcd,0.09191642938947905,193,101,118
Naa40,0.1370151747843652,203,112,123
ATPsyngamma,0.0896942408815482,298,964,1146
ATPsyngamma,0.0896942408815482,298,964,1146
ATPsyngamma,0.0896942408815482,298,964,1146
CG7834,0.07579444809326485,254,504,775
CG7834,0.07579444809326485,254,504,775
RpS8,0.17576846393734014,209,1522,2754
RpS8,0.17576846393734014,209,1522,2754
RpS8,0.17576846393734014,209,1522,2754
RpS8,0.17576846393734014,209,1522,2754
Zip99C,0.11944980851113207,356,201,253
Zip99C,0.11944980851113207,356,201,253
Zip99C,0.11944980851113207,356,201,253
Zip99C,0.11944980851113207,356,201,253
Zip99C,0.11944980851113207,356,201,253
Zip99C,0.11944980851113207,356,201,253
Zip99C,0.11944980851113207,356,201,253
Zip99C,0.11944980851113207,356,201,253
Zip99C,0.11944980851113207,356,201,253
Acph-1,0.073729306906609,456,390,496
Acph-1,0.06663176322938016,439,387,484
Nph,0.10243921840842077,157,190,302
Nph,0.10243921840842077,157,190,302
Nlp,0.10636686325968348,153,945,1411
Nlp,0.10636686325968348,153,945,1411
CG7920,0.09052278462003016,478,496,567
CG7920,0.09052278462003016,478,496,567
janA,0.16132333019115985,136,180,177
janA,0.1716163833046927,120,171,168
janA,0.1716163833046927,120,171,168
RpL32,0.12637003591692997,135,522,812
RpL32,0.12227416408369918,148,532,818
RpL32,0.12637003591692997,135,522,812
RpL32,0.12637003591692997,135,522,812
Jasper,0.05274538704680709,476,281,476
Jasper,0.05274538704680709,476,281,476
Tpi,0.09553083365452986,248,1056,1381
Tpi,0.09553083365452986,248,1056,1381
Tpi,0.08215016649377105,349,1088,1402
RpS7,0.1379292158922446,195,969,2126
RpS7,0.1379292158922446,195,969,2126
RpS7,0.1379292158922446,195,969,2126
RpS7,0.1379292158922446,195,969,2126
Fer1HCH,0.05038231220974637,206,1598,2178
Fer1HCH,0.05038231220974637,206,1598,2178
Fer1HCH,0.1052638057290457,122,839,1117
Fer1HCH,0.05038231220974637,206,1598,2178
Fer1HCH,0.0508627314851727,243,1598,2180
Fer1HCH,0.05038231220974637,206,1598,2178
Fer1HCH,0.0508627314851727,243,1598,2180
Fer1HCH,0.05086273148467868,246,1598,2180
Fer1HCH,0.10040253345054892,170,1362,1741
Fer2LCH,0.07711447038253566,228,2828,3944
Fer2LCH,0.07711447038253566,228,2828,3944
Fer2LCH,0.07711447038253566,228,2828,3944
Fer2LCH,0.07711447038278085,237,2828,3944
Fer2LCH,0.07711447038253566,228,2828,3944
mRpS18C,0.11189053894129986,141,184,167
CG2246,0.09371548221363066,386,291,477
CG2246,0.09297263812545073,405,291,477
CG2246,0.10833981769565007,368,289,465
CG2246,0.11071175941591094,357,287,464
CG2246,0.10833981769565007,368,289,465
CG2246,0.10833981769565007,368,289,465
CG2246,0.10836271475860962,387,289,465
CG2246,0.10833981769565007,368,289,465
CG2246,0.10833981769565007,368,289,465
CG2246,0.10836271475860962,387,289,465
CG2246,0.11522561123857278,388,300,479
CG2246,0.11487710352653319,407,300,479
CG2246,0.11487710352653319,407,300,479
CG2246,0.11678599817641416,377,298,478
CG2246,0.11678599817578622,378,298,478
CG2246,0.11522561123857278,388,300,479
dj-1beta,0.15162407786492063,188,154,165
Sap-r,0.023410589781907798,877,5308,8055
Sap-r,0.02241786630269016,954,5658,8520
Alp4,0.08405177451826301,597,446,634
Alp4,0.05414028169602836,503,410,553
CG1542,0.08398625185673214,308,247,520
ATPsynC,0.06021932289147591,135,2713,2391
ATPsynC,0.04641175339926351,139,3122,2778
ATPsynC,0.04641175339926351,139,3122,2778
ATPsynC,0.04641175339926351,139,3122,2778
ATPsynC,0.04641175339926351,139,3122,2778
ATPsynC,0.04641175339926351,139,3122,2778
mRpL32,0.12953437808176324,196,261,356
gammaCOP,0.11822102443577354,879,469,820
gammaCOP,0.11384661122176376,898,472,821
gammaCOP,0.1177300865261297,880,469,820
gammaCOP,0.12291281126350384,884,465,807
RpL6,0.05832376851916632,244,1646,3314
RpL6,0.06697389900305406,263,1711,3558
CG11563,0.14847976295989432,208,169,233
CG1890,0.15861533749009105,111,84,94
awd,0.14858352758262383,154,2069,2245
awd,0.1495429509931976,169,2069,2255
awd,0.1495429509931976,169,2069,2255
CG1910,0.1351330043623375,490,273,398
CG1910,0.12682752982083134,440,257,367
CG1910,0.11263405886645389,467,265,372
mod,0.12873264763019304,543,1795,2129
mod,0.12873264763019304,543,1795,2129
Map205,0.036746439276951426,1110,900,1193
Map205,0.03595262940909569,1186,956,1249
Map205,0.035888335494989654,1164,954,1248
RpS3A,0.042660140331755025,269,6010,6684
RpS3A,0.04707098547638966,219,5303,5821
RpS3A,0.042660140331755025,269,6010,6684
Arl4,0.21465428237170708,101,57,51
Crk,0.14028416941348731,272,237,254
Crk,0.15078659668441585,254,230,242
Crk,0.14082306368711,264,221,233
Crk,0.14028416941348731,272,237,254
Crk,0.16567051678305383,185,136,166
Rad23,0.07186535805333488,415,378,306
Rad23,0.05187348451051077,344,325,272
Rad23,0.07186535805333488,415,378,306
PMCA,0.05822947968430861,1188,729,759
PMCA,0.05689703180085759,1195,726,757
PMCA,0.05733771086692041,1207,729,761
PMCA,0.05733771086667089,1211,729,761
PMCA,0.05822947968456671,1184,729,759
PMCA,0.05733771086692041,1207,729,761
PMCA,0.043721954453634554,1256,803,866
PMCA,0.05733771086692041,1207,729,761
PMCA,0.043721954453634554,1256,803,866
PMCA,0.043721954453634554,1256,803,866
PMCA,0.056751107696575265,1121,719,755
ND-49,0.036885133319053354,469,692,949
ND-49,0.036885133319053354,469,692,949
eIF4G1,0.06899445728558123,1667,1637,1406
eIF4G1,0.06899445728558123,1667,1637,1406
eIF4G1,0.0685263542598194,1920,1640,1406
CG11076,0.07771428159050459,280,427,558
CG11076,0.10588541720218214,261,383,538
CG11076,0.10588541720218214,261,383,538
ATPsynbeta,0.04601766743136859,512,7913,7967
ATPsynbeta,0.04602160657010257,506,7913,7967
ATPsynbeta,0.04602160657010257,506,7913,7967
CaMKII,0.07745225682093829,491,302,332
CaMKII,0.07383216176942625,510,307,334
CaMKII,0.0715965709755057,531,313,340
CaMKII,0.07562118143215357,483,301,328
CaMKII,0.07745225682093829,491,302,332
CaMKII,0.07383216177093627,505,307,334
CaMKII,0.07383216176942625,510,307,334
CaMKII,0.06601531053450244,517,315,334
CaMKII,0.06982347130429373,523,312,336
CaMKII,0.0715965709755057,531,313,340
CaMKII,0.07159657097521865,532,313,340
CaMKII,0.07745225682093829,491,302,332
Arf102F,0.05615451695908144,181,670,836
Arf102F,0.05615451695908144,181,670,836
PIP4K,0.1477327877780027,405,270,301
PIP4K,0.1477327877780027,405,270,301
Cyp4g1,0.07470764389068019,557,357,511
CG13373,0.12192849887437285,178,125,137
CG13373,0.20945385010370476,125,78,88
RpL36,0.11786798390348863,116,748,1365
RpL36,0.11786798390348863,116,748,1365
RpL36,0.11786798390348863,116,748,1365
RpL36,0.11786798390348863,116,748,1365
RpL36,0.11786798390348863,116,748,1365
Roc1a,0.1699030445235729,109,216,411
Roc1a,0.1699030445235729,109,216,411
Roc1a,0.16221448920595066,137,216,411
SkpA,0.1280667759343826,163,630,839
SkpA,0.1280667759343826,163,630,839
SkpA,0.1280667759343826,163,630,839
SkpA,0.1280667759343826,163,630,839
SkpA,0.1280667759343826,163,630,839
SkpA,0.1280667759343826,163,630,839
SkpA,0.1280667759343826,163,630,839
SkpA,0.1280667759343826,163,630,839
SkpA,0.1280667759343826,163,630,839
RpL22,0.2555444721352814,300,965,3035
CG11381,0.08149472211695441,437,320,387
AMPKalpha,0.08015576735060803,583,346,619
AMPKalpha,0.08015576735060803,583,346,619
AMPKalpha,0.08015576735060803,583,346,619
Ns3,0.08791551345455036,607,327,539
Ns3,0.08791551345455036,607,327,539
sta,0.07855201012199275,271,1001,1950
sta,0.07855201012199275,271,1001,1950
sta,0.07855201012199275,271,1001,1950
sta,0.07855201012199275,271,1001,1950
MED18,0.13484738281000297,218,137,167
Pgam5,0.23925300226294105,289,151,244
Pgam5,0.23925300226290958,290,151,244
CG14817,0.15448408716199724,107,129,209
CG14817,0.15448408716199724,107,129,209
arm,0.04124394839653611,844,610,960
arm,0.04124394839653611,844,610,960
arm,0.05330209509766959,722,491,771
arm,0.04124394839653611,844,610,960
arm,0.04124394839653611,844,610,960
arm,0.04124394839653611,844,610,960
Pgd,0.04189463117599315,482,540,804
Pgd,0.04189463117599315,482,540,804
ND-B14.5A,0.27541821939758426,104,90,123
ND-B14.5A,0.27541821939758426,104,90,123
Nmd3,0.06814458347112884,522,307,404
CG2918,0.06564229718992665,924,753,1125
CG2918,0.06564229718992665,924,753,1125
Vml,0.10603974918487699,579,4355,3444
Vml,0.10603974918487699,579,4355,3444
tko,0.08245732095950797,141,176,233
tko,0.07738127342468537,155,150,193
eIF3g1,0.13970817766421229,270,273,413
sgg,0.11383332069246493,417,226,270
sgg,0.1101315417332483,442,226,268
sgg,0.11383332069246493,417,226,270
fs(1)Ya,0.15347209231695236,697,407,865
Fcp3C,0.1736700931748112,283,170,220
CG3939,0.15955825257241452,136,116,134
CG3939,0.15955825257241452,136,116,134
CG2875,0.06391441767214973,497,278,383
CG2875,0.06391441767214973,497,278,383
CG2875,0.06610287816688021,498,279,383
Rala,0.10399489238413318,202,131,204
Rala,0.12245683675704525,198,110,143
Rala,0.10399489238413318,202,131,204
HIP-R,0.05978545731120455,378,1105,2058
HIP-R,0.05978545731120455,378,1105,2058
HIP-R,0.05978545731120455,378,1105,2058
HIP,0.05882540824954974,378,1111,2091
VhaAC39-1,0.14536722685675152,351,393,549
Vap33,0.10045306714909441,236,607,734
Vap33,0.11204533807744255,270,668,857
Vap33,0.11204533807744255,270,668,857
Vap33,0.11204533807744255,270,668,857
cib,0.039948334608681024,130,3010,4043
cib,0.039948334608681024,130,3010,4043
cib,0.039948334608681024,130,3010,4043
cib,0.039948334608681024,130,3010,4043
tyf,0.05928978880293967,1668,901,1691
tyf,0.05928978880293967,1668,901,1691
tyf,0.05928978880293967,1668,901,1691
tyf,0.05928978880293967,1668,901,1691
tyf,0.05928978880293967,1668,901,1691
tyf,0.05928978880293967,1668,901,1691
CG15570,0.04951561256084869,1358,753,768
Femcoat,0.3779133323395295,202,124,465
NO66,0.07822171824562285,654,781,787
NO66,0.07822171824562285,654,781,787
CHOp24,0.09010745093560746,209,284,375
CHOp24,0.09010745093560746,209,284,375
CG11444,0.10550753874470475,216,410,580
CG11444,0.10550753874470475,216,410,580
mRpL30,0.177636520802954,181,125,154
Torsin,0.07712486766514659,341,202,228
Torsin,0.07712486766514659,341,202,228
ctp,0.11598776782539666,268,330,372
Pdha,0.057432867409391686,400,573,725
Pdha,0.057432867409391686,400,573,725
Pdha,0.06820109394633522,329,511,653
Pdha,0.054369638715382806,444,574,729
snf,0.042677983254721996,217,534,720
dhd,0.0832315225187232,108,6027,6201
dhd,0.0832315225187232,108,6027,6201
Mcm3,0.06442632206529386,819,415,637
Mcm3,0.06408177842150664,820,415,638
spoon,0.13780723789996202,608,471,595
spoon,0.1394497919071062,586,466,589
spoon,0.1394497919071062,586,466,589
spoon,0.1394497919071062,586,466,589
Mlc-c,0.13475365399656858,154,424,561
Mlc-c,0.0950099455809015,148,502,732
RpL35,0.28030253619176726,124,596,910
RpL35,0.28030253619176726,124,596,910
RpL35,0.285344995183534,124,593,912
Act5C,0.04309222248026556,377,7208,8681
Act5C,0.04309222248026556,377,7208,8681
Act5C,0.04309222248026556,377,7208,8681
Act5C,0.04309222248026556,377,7208,8681
Act5C,0.04309222248026556,377,7208,8681
Shmt,0.07061299121299139,468,407,619
Shmt,0.07061299121299139,468,407,619
Shmt,0.05940896323052988,538,411,619
MCTS1,0.10977601579817947,183,169,261
MCTS1,0.10977601579817947,183,169,261
sqh,0.08210435915812975,175,391,557
sqh,0.08210435915812975,175,391,557
sqh,0.08210435915812975,175,391,557
sqh,0.08210435915812975,175,391,557
sqh,0.08210435915812975,175,391,557
CG3566,0.12455082861981126,118,71,91
CG3566,0.10773209450847618,107,58,69
Ubi-p5E,0.013731016337516999,535,10935,11595
Ubi-p5E,0.013731016337516999,535,10935,11595
CG11700,0.04321464970890454,302,1481,1699
Rpt4,0.03376998936205633,398,747,1331
CG15891,0.11509793938206186,150,101,108
CG15891,0.11509793938206186,150,101,108
ND-B16.6,0.04889348037667596,155,389,335
ND-B16.6,0.04889348037667596,155,389,335
ND-B16.6,0.04889348037667596,155,389,335
RpL7A,0.05660559470128035,272,1718,2846
RpL7A,0.05660559470128035,272,1718,2846
RpL7A,0.05660559470128035,272,1718,2846
RpL7A,0.05660559470128035,272,1718,2846
RpL7A,0.05660559470128035,272,1718,2846
CG3226,0.11901276715738596,231,424,707
CG3224,0.1477597550717994,163,225,341
Mcm6,0.05490900167691298,818,457,803
ND-ASHI,0.13819252301940554,176,145,229
ND-ASHI,0.13819252301940554,176,145,229
ND-ASHI,0.13819252301940554,176,145,229
Fum1,0.08612164591144139,496,335,518
Fum1,0.09372849919759182,468,329,504
RpL17,0.08295691600456917,187,785,1668
RpL17,0.08295691600456917,187,785,1668
RpL17,0.08295691600456917,187,785,1668
RpL17,0.08295691600456917,187,785,1668
RpL17,0.08295691600456917,187,785,1668
Coq7,0.1184548295546797,220,111,177
CG14434,0.12206214936146526,188,145,223
CG14434,0.12206214936146526,188,145,223
CG14434,0.12283974669673613,215,145,223
Inx2,0.0690978436970201,368,419,410
Inx2,0.0690978436970201,368,419,410
Inx2,0.0690978436970201,368,419,410
Inx2,0.0690978436970201,368,419,410
CBP,0.08449848923252534,299,731,1347
CBP,0.07842166741077627,552,813,1529
CBP,0.08649249750257182,232,496,982
Tom40,0.10313015064015035,345,281,348
Tom40,0.10313015064015035,345,281,348
Tom40,0.10313015064015035,345,281,348
dec-1,0.03767581404092551,1574,4813,7763
dec-1,0.04506900618290142,961,4658,7565
dec-1,0.037791256068235024,1192,4853,7772
dec-1,0.04330092555384275,1209,4859,7828
dec-1,0.04502091591949377,951,4679,7594
dec-1,0.04327601433986414,1591,4819,7819
CG10932,0.051170638063495866,411,360,440
CG10932,0.051170638063495866,411,360,440
RpS6,0.1784353307675814,249,1662,3586
RpS6,0.19623977106132612,218,1571,3386
spidey,0.08711368160900612,322,164,240
RpS14a,0.08122534329566877,152,562,847
RpS14a,0.08122534329566877,152,562,847
RpS14b,0.10487685162095939,152,352,554
RpS14b,0.10487685162095939,152,352,554
l(1)G0193,0.08568690425879677,647,404,494
l(1)G0193,0.06855727760216035,665,417,521
alpha-PheRS,0.08206920441479565,499,283,423
Trxr-1,0.02726959693562237,492,1669,2542
Trxr-1,0.022558528023537805,597,1684,2542
Trxr-1,0.025394855638989133,509,1642,2492
Trxr-1,0.024924567359987954,526,1642,2492
ND-75,0.07377350461727838,732,631,872
ND-75,0.07377350461727838,732,631,872
CG1440,0.04688606918626703,489,594,856
CG1440,0.047913509677994015,552,599,860
CG1440,0.07772610583079187,369,451,630
CG1440,0.04580572867125643,512,590,853
CG15347,0.15226026529867043,215,174,289
CG15347,0.1521412379230368,230,174,289
Cp7Fa,0.08170366341715873,294,277,423
Cp7Fa,0.08069746113874354,344,277,424
Cp7Fb,0.18272177678932597,140,281,648
Cp7Fb,0.11463511062660209,501,687,1302
Cp7Fc,0.2552758700330297,322,370,557
Cp36,0.1587027345910066,285,2134,2380
Cp38,0.12807115620324472,307,2388,3505
Cp38,0.12807115620324472,307,2388,3505
Nrg,0.02415093900966936,1240,870,891
Nrg,0.02489524894608619,1303,849,870
Nrg,0.02489524894608619,1303,849,870
Nrg,0.02415093900966936,1240,870,891
Nrg,0.02489524894608619,1303,849,870
Nrg,0.02415093900966936,1240,870,891
Nrg,0.02489524894575934,1310,849,870
Nrg,0.02415093900966936,1240,870,891
Nrg,0.02415093900966936,1240,870,891
CG1785,0.07568661022269574,479,454,704
Moe,0.05178880222574972,647,1301,2168
Moe,0.05519006982957092,576,1311,2175
Moe,0.05519006982957092,576,1311,2175
Moe,0.05518154545942405,585,1311,2175
Moe,0.0603107389294652,513,1222,2027
Moe,0.052872249320728315,641,1301,2172
Moe,0.052524100056094813,650,1301,2172
Moe,0.05592613890136339,579,1311,2179
Moe,0.05519006982957092,576,1311,2175
Moe,0.05592613890136339,579,1311,2179
Moe,0.05519006982957092,576,1311,2175
Moe,0.05519006982957092,576,1311,2175
Moe,0.05519006982957092,576,1311,2175
Rbm13,0.1167465675804138,344,184,297
Rbm13,0.1167465675804138,344,184,297
e(r),0.10710303861507231,105,62,80
e(r),0.10710303861507231,105,62,80
e(r),0.10710303861507231,105,62,80
e(r),0.10710303861507231,105,62,80
e(r),0.10710303861507231,105,62,80
CG44325,0.12757053180101013,147,157,205
CG44325,0.14963891519180605,126,157,214
CG44325,0.14963891519180605,126,157,214
CG32708,0.18355081337152446,240,138,181
CCT2,0.0450821976323984,536,1461,2135
His3.3B,0.08339428094289847,137,3504,4898
His3.3B,0.08339428094289847,137,3504,4898
His3.3B,0.08339428094289847,137,3504,4898
His3.3B,0.08339428094289847,137,3504,4898
Ost48,0.10315937585827717,450,374,447
c12.1,0.10893862216144207,260,267,452
l(1)G0320,0.09889058841577125,303,397,470
l(1)G0320,0.09889058841577125,303,397,470
Hex-A,0.12962598909219902,449,360,646
Hex-A,0.17607126208082963,542,436,707
Hex-A,0.12962598909219902,449,360,646
LysRS,0.052874605357129734,608,528,617
LysRS,0.052874605357129734,608,528,617
LysRS,0.05698365088754026,575,529,621
CG1354,0.11779978872279934,398,213,335
CG1354,0.12526038917978105,428,223,339
CG1354,0.11779978872279934,398,213,335
CG1354,0.11779978872279934,398,213,335
CG1354,0.11779978872279934,398,213,335
CG1354,0.09147261655616071,349,198,296
Idgf4,0.06312688644611825,443,315,399
Idgf4,0.06312688644611825,443,315,399
Idgf4,0.06312688644611825,443,315,399
Yp2,0.08754278193071552,443,3921,4283
Yp2,0.08754278193071552,443,3921,4283
Yp1,0.4148810400700136,440,1727,5140
Yp1,0.4148810400700136,440,1727,5140
CG2972,0.13415715609224932,473,269,353
CG2972,0.13415715609224932,473,269,353
ATPsyndelta,0.13228783534036898,158,582,558
ATPsyndelta,0.13228783534036898,158,582,558
ATPsyndelta,0.13228783534036898,158,582,558
Gip,0.13535183028564363,265,178,176
l(1)G0289,0.10204191918859579,626,513,789
l(1)G0289,0.10204191918859579,626,513,789
l(1)G0289,0.10204191918859579,626,513,789
ras,0.06823331820171497,538,607,821
ras,0.06823331820171497,538,607,821
ras,0.06823331820171497,538,607,821
ras,0.06823331820171497,538,607,821
ras,0.06892415675987518,591,616,836
Atg8a,0.12191684450878942,108,968,1065
Atg8a,0.11179353013209326,122,1331,1583
sesB,0.0598202761312599,313,2641,2405
sesB,0.06132708154048283,300,2638,2404
sesB,0.06132708154048283,300,2638,2404
sesB,0.0598202761312599,313,2641,2405
sesB,0.06132708154048283,300,2638,2404
Imp,0.027834662704742275,574,617,872
Imp,0.027834662704742275,574,617,872
Imp,0.03247564284052884,567,649,892
Imp,0.027834662704742275,574,617,872
Imp,0.027834662704742275,574,617,872
Imp,0.03247564284052884,567,649,892
Imp,0.04791812839751988,632,668,897
Imp,0.027834662704742275,574,617,872
Imp,0.02949406160729473,639,636,877
Imp,0.026140662380287283,581,619,873
Imp,0.02949406160729473,639,636,877
Imp,0.03247564284052884,567,649,892
CG1637,0.05670696995013569,451,461,471
Hsp60A,0.049411771100300206,574,1138,1571
Hsp60A,0.049411771100300206,574,1138,1571
Rpt3,0.04644118598575597,414,912,1405
Rpt3,0.04644118598575597,414,912,1405
Ran,0.05932564523576778,217,2120,2028
Ran,0.05932564523576778,217,2120,2028
Ran,0.05932564523576778,217,2120,2028
Ran,0.05932564523576778,217,2120,2028
Dlic,0.10324977462478713,399,202,277
l(1)10Bb,0.19018169836472354,145,122,161
CG11752,0.09393164302691977,110,111,107
Spase25,0.16854942290194197,200,388,460
Spase25,0.16854942290194197,200,388,460
Spase25,0.16854942290194197,200,388,460
CG1572,0.11765922714815463,161,181,193
CG1572,0.11765922714815463,161,181,193
CG1572,0.11765922714815463,161,181,193
CG1572,0.11765922714815463,161,181,193
e(y)2,0.1491660471968702,102,63,122
RPA3,0.08593296787890975,113,205,236
RPA3,0.08593296787890975,113,205,236
Amun,0.0717068813383992,551,363,480
Amun,0.0717068813383992,551,363,480
Amun,0.0717068813383992,551,363,480
Amun,0.0717068813383992,551,363,480
Amun,0.0717068813383992,551,363,480
Amun,0.0717068813383992,551,363,480
Amun,0.0717068813383992,551,363,480
Amun,0.0717068813383992,551,363,480
Amun,0.0717068813383992,551,363,480
Amun,0.0717068813383992,551,363,480
Amun,0.0717068813383992,551,363,480
Amun,0.0717068813383992,551,363,480
prtp,0.07047675690170607,417,269,425
prtp,0.07047675690170607,417,269,425
prtp,0.07047675690170607,417,269,425
prtp,0.08650062833229916,354,242,374
CkIIbeta,0.17948770853299195,234,435,514
CkIIbeta,0.18233358489232926,216,438,514
CkIIbeta,0.18003261138713605,236,432,511
CkIIbeta,0.18233358489232926,216,438,514
CkIIbeta,0.18233358489232926,216,438,514
CkIIbeta,0.18233358489232926,216,438,514
CkIIbeta,0.18233358489232926,216,438,514
CkIIbeta,0.18233358489232926,216,438,514
